GeneSymbol,miRNA,mirDIPscore,r_values, p_values,false_discovery_rate
VANGL1,hsa-miR-200a-3p,0.403716501018239,-0.099576238750904,0.0245238326298805,0.0453916362998643
WDR43,hsa-miR-30b-5p,0.403688821879683,-0.145260557231409,0.00100236782119572,0.00360222655535848
ETS2,hsa-miR-335-5p,0.40368724135611,-0.104396551528303,0.0183604235176025,0.0365118554813343
ATP8A1,hsa-miR-539-5p,0.403647700651784,-0.103292246381861,0.0196383101202433,0.0384345324627418
PCK1,hsa-miR-33a-5p,0.403646472801385,-0.101296020563748,0.022145643019254,0.0420604532810494
AKAP13,hsa-miR-429,0.403643047827297,-0.202223721667797,4.15863014522734e-06,3.54310671104524e-05
NT5DC1,hsa-miR-193a-5p,0.403559276757576,-0.253397996377545,6.49545138738733e-09,1.14103136889661e-07
MTERF4,hsa-miR-335-5p,0.403542146054543,-0.115162103702878,0.00924091325628527,0.0214435827936052
TNFAIP1,hsa-miR-28-3p,0.403491850694318,-0.105672467522921,0.0169748520776832,0.0343565627689383
NYNRIN,hsa-miR-362-3p,0.40349087386627,-0.147941930627284,0.000804447957916634,0.00299881623251369
IGF1R,hsa-miR-335-5p,0.403476715768087,-0.112241085710556,0.0111947322304009,0.0249149472057597
RBM12,hsa-miR-34a-5p,0.403475427074924,-0.140349264891299,0.00148552549329563,0.00496365293130529
ZFYVE21,hsa-miR-28-3p,0.403474297983097,-0.262647521961289,1.71297061780673e-09,3.37769857328464e-08
ZNF260,hsa-miR-146b-5p,0.403447095904787,-0.108395978803614,0.0143198011310533,0.0301451267096269
CALU,hsa-miR-885-5p,0.403447020875007,-0.125680912703884,0.00447486816673366,0.0120662960341983
PLN,hsa-miR-185-5p,0.403434285675089,-0.175913831404071,6.49309484401065e-05,0.000369963308943194
GLYATL1,hsa-miR-335-5p,0.403429026064304,-0.218696316411293,6.12493165776325e-07,6.63465016280238e-06
MAP3K13,hsa-miR-106b-5p,0.403404533227519,-0.154671892492627,0.000455699270349565,0.00187629228354622
MACF1,hsa-miR-106b-5p,0.403361677997797,-0.150805029095365,0.000633476650257172,0.00245873814475763
FZD4,hsa-miR-342-3p,0.403358735860918,-0.137255462522063,0.00189140440989999,0.00601829500923609
ATRN,hsa-miR-193a-3p,0.40335256129759,-0.135891147059239,0.00210077783974707,0.00654718341682197
YME1L1,hsa-miR-30b-5p,0.403332966122849,-0.228733033614671,1.76777891676698e-07,2.19325256302028e-06
ENTPD7,hsa-miR-204-5p,0.403312129630306,-0.132232022338413,0.00277119267373893,0.00820754060501647
CAMSAP2,hsa-miR-215-5p,0.403307172758732,-0.242717430390297,2.83873843601324e-08,4.28303510204618e-07
GRAMD1B,hsa-miR-204-5p,0.403295821429532,-0.117383517353231,0.0079645781218266,0.0190603526385948
TMTC1,hsa-miR-146a-5p,0.40329563478439,-0.113455163948899,0.0103421230993528,0.0234230757823705
NEURL1,hsa-miR-760,0.403268851316645,-0.102127764926289,0.0210690580337087,0.040510950606793
KLF12,hsa-miR-142-5p,0.403253121783982,-0.167260473798023,0.000147780519131697,0.000739505977909309
GSE1,hsa-miR-204-5p,0.403220247759365,-0.135352822154939,0.00218906834326238,0.0067713644002775
KCMF1,hsa-miR-501-3p,0.403205712084415,-0.139390098060966,0.00160187195588019,0.00526378656009341
FRAS1,hsa-miR-141-3p,0.403193831156962,-0.113523514991533,0.0102958828531462,0.0233420677256346
TFAP2B,hsa-miR-340-5p,0.403193089756141,-0.111773329767877,0.0115394790931043,0.0255127109208135
HSD11B2,hsa-miR-34a-5p,0.403184024876676,-0.194504118841358,9.68612286341029e-06,7.31473743325435e-05
SEMA4D,hsa-miR-224-5p,0.403177430229201,-0.155497119405278,0.000424341599781649,0.00176892283383796
KLF11,hsa-miR-141-3p,0.403177056610381,-0.147269239181945,0.000850381434100619,0.00314015209911855
USP9X,hsa-miR-122-5p,0.403159914605021,-0.133664270627689,0.00248846252152432,0.00752044684607556
RABL3,hsa-miR-122-5p,0.403130957767655,-0.0994480270130136,0.0247096529471034,0.0456582866591526
WDFY1,hsa-miR-590-3p,0.403120461578084,-0.114078828448732,0.00992695669668566,0.0226938785609233
HDAC5,hsa-miR-146b-5p,0.403118604502686,-0.327973049006715,2.96789481622044e-14,1.24274772830175e-12
SIRPA,hsa-miR-200b-3p,0.403105484596424,-0.186881735116625,2.16164374935844e-05,0.000145175795762205
SNRK,hsa-miR-942-5p,0.403100631906906,-0.105274331036531,0.0173970448792061,0.0350141869566713
CNNM3,hsa-miR-214-3p,0.40307184090141,-0.209940336914734,1.7279189089591e-06,1.65406092987651e-05
HIP1,hsa-miR-34a-5p,0.403066873865179,-0.16326666440933,0.000213142081738673,0.00100235905382286
FOSL2,hsa-miR-429,0.403066043151439,-0.11113811172616,0.0120226768028867,0.0263259121114029
LETMD1,hsa-miR-1-3p,0.403064524901573,-0.157255465521807,0.00036410884507725,0.00155772475137263
MAP3K13,hsa-miR-130b-3p,0.403029361482345,-0.234488804329697,8.44363531719383e-08,1.13401612632607e-06
LRRC27,hsa-miR-141-3p,0.403024452709512,-0.189597421863723,1.62986561250654e-05,0.000114185730336978
ASAP2,hsa-miR-21-5p,0.402986938600309,-0.276033003456294,2.26751463050747e-10,5.34394687343764e-09
ATXN7L1,hsa-miR-429,0.402978406016154,-0.141286797288754,0.00137935414965767,0.00467001954187118
TNFRSF8,hsa-miR-30b-5p,0.402960131853373,-0.118476763699832,0.00739623725882476,0.0179726130214874
FAM72B,hsa-miR-30b-5p,0.402938349095699,-0.10471943315959,0.0180007730436168,0.0359545710948547
NRL,hsa-miR-21-5p,0.402937915855066,-0.260827426937636,2.23587461998801e-09,4.29337451019405e-08
ING1,hsa-miR-502-5p,0.402931339729797,-0.0985122342450902,0.0261031143989754,0.0476197034464905
MYO1F,hsa-miR-30b-3p,0.402930715794687,-0.198458363464894,6.30729653367748e-06,5.05074264105858e-05
TNFRSF21,hsa-miR-199a-5p,0.402918484101671,-0.181254769411995,3.83140427955741e-05,0.00023666449789968
CAVIN1,hsa-miR-187-3p,0.40290756228979,-0.195713074257051,8.50326976295226e-06,6.54340606683304e-05
WDR47,hsa-miR-429,0.402902774490594,-0.166084734260397,0.000164747423509139,0.000810345408635456
EVI5,hsa-miR-215-5p,0.402900174527726,-0.240745250029851,3.69970998151012e-08,5.4238969507889e-07
IVNS1ABP,hsa-miR-146b-5p,0.402898215881412,-0.286877403737914,4.05713823420517e-11,1.08952933435831e-09
DAZAP2,hsa-miR-330-3p,0.402897557737047,-0.126778929336415,0.00413565114211176,0.0113233692125439
TET2,hsa-miR-146b-5p,0.402883457020332,-0.134325941529416,0.00236695309143281,0.00721569382555529
UBP1,hsa-miR-1229-3p,0.402848733889791,-0.165304201431847,0.000177002597801753,0.000859176225414143
SMARCA1,hsa-miR-142-5p,0.4028441951083,-0.245755582129859,1.87905964378953e-08,2.95671462400212e-07
ATP6V0E2,hsa-miR-122-5p,0.402812127291324,-0.173379978894893,8.29512448200623e-05,0.000454625890198107
ZFHX3,hsa-miR-514a-3p,0.40278986930062,-0.101035052975534,0.0224931200133386,0.0425739008649013
STEAP2,hsa-miR-508-3p,0.402748927753846,-0.110463941402273,0.0125549835212329,0.0272220136364164
ATP1A2,hsa-miR-532-3p,0.402714601257407,-0.142791896408857,0.00122340729107579,0.00423026537819723
CLCN3,hsa-miR-146b-5p,0.402711663759841,-0.12953139078541,0.00338517786122455,0.0096402354524005
PDGFRB,hsa-miR-204-5p,0.40270500478407,-0.12577457587253,0.00444498102407615,0.0120024604493681
CCDC43,hsa-miR-507,0.402702877933875,-0.132875834681097,0.0026406668575105,0.00788746921681754
SNRNP27,hsa-miR-200c-3p,0.402670583633197,-0.149349307831266,0.000715679320689683,0.00272379666423077
RAB11FIP1,hsa-miR-330-5p,0.402645849525942,-0.0997997301272701,0.024202806827142,0.0449323409086882
MITF,hsa-miR-16-5p,0.402594115406412,-0.14919228481044,0.000725113263222292,0.00275138940159251
PIP5K1B,hsa-miR-28-3p,0.402583213059296,-0.249874477834937,1.06462497715717e-08,1.77138816720635e-07
RAB22A,hsa-miR-122-5p,0.402582705784346,-0.132993716435183,0.00261738354103654,0.00782922248155732
FARP1,hsa-miR-758-3p,0.402579555187788,-0.107301986964419,0.0153389046994264,0.031784766811153
ZNF286A,hsa-miR-429,0.402578941394444,-0.169848459748137,0.000116039118601808,0.00060219683417513
KATNAL1,hsa-miR-30b-3p,0.402573212040843,-0.183192816522849,3.15197137738708e-05,0.000200333343816245
ATG2B,hsa-miR-34a-5p,0.402545114401863,-0.158318741886336,0.000331657637235577,0.00144166800507694
NSD1,hsa-miR-130b-3p,0.402536287608312,-0.140799647151253,0.00143361834125271,0.00481911011502722
BVES,hsa-miR-616-5p,0.402528849934317,-0.190021065773697,1.55906466605019e-05,0.000109943245951291
NCOA7,hsa-miR-3127-5p,0.402523156177361,-0.119829591798634,0.00674332025038969,0.0166890508855764
TNIP1,hsa-miR-149-5p,0.40251818547836,-0.165984241721875,0.000166279369517632,0.000816632997957629
CUL5,hsa-miR-576-5p,0.402511383449196,-0.111431929107788,0.011796996324874,0.025957281897203
OASL,hsa-miR-532-3p,0.402493141643674,-0.106555124504253,0.0160707002041196,0.0329163000953826
GNB4,hsa-miR-885-5p,0.402478829094627,-0.165436316976288,0.000174869875648309,0.000850747887308521
MACROD2,hsa-miR-204-5p,0.402471545630114,-0.215369857190753,9.12938487646163e-07,9.39397571481747e-06
SRRM4,hsa-miR-146b-5p,0.402461570837875,-0.102122951711044,0.0210751549307139,0.0405159522441626
ITGA11,hsa-miR-211-5p,0.40241934530785,-0.0986031441973276,0.0259648360949598,0.0474331423803227
MLLT6,hsa-miR-503-5p,0.402402480588609,-0.222934594196093,3.64985270805357e-07,4.18183676462642e-06
PRDM10,hsa-miR-215-5p,0.402389235334754,-0.160090481615743,0.000283510374033522,0.00126706824516511
PEG3,hsa-miR-576-5p,0.402380683944786,-0.124899088022581,0.00473151209169291,0.0126064059672738
MOG,hsa-miR-106b-5p,0.402362052762747,-0.132865586843207,0.0026426998424749,0.00789069472246439
KMT2A,hsa-miR-146b-5p,0.402348069561817,-0.122420779444641,0.0056351967665768,0.0144956512862308
FGL2,hsa-miR-30b-5p,0.402305035577793,-0.111580078233974,0.0116846303295339,0.025766781752154
PFN2,hsa-miR-452-3p,0.402274084032993,-0.117283064102556,0.00801870744915688,0.0191582461118401
ZC3H12B,hsa-miR-141-3p,0.402251027627726,-0.134430749665096,0.00234821082534475,0.00717213990102157
SLC9A3R2,hsa-miR-16-5p,0.402238433019908,-0.147188240711098,0.000856072934485573,0.00315855239668431
FREM2,hsa-miR-495-3p,0.402223428752805,-0.100912585739752,0.0226578070395001,0.0428142973726501
FAF1,hsa-miR-507,0.402220720247454,-0.107208878514166,0.0154285095960101,0.0319156659608183
PCBP2,hsa-miR-200a-3p,0.402217397690656,-0.154302496719033,0.000470423070983006,0.00192583298801336
CD47,hsa-miR-215-5p,0.402214180021093,-0.119624254685305,0.006838973934064,0.0168789304141024
NEK1,hsa-miR-590-3p,0.402186482303073,-0.127052907934674,0.00405471946106239,0.0111396727469672
LRRC8C,hsa-miR-590-3p,0.402183301621173,-0.189063167419003,1.72351393025209e-05,0.000119920242663261
ADGRL3,hsa-miR-155-3p,0.402181084476136,-0.130601620124308,0.0031284334995362,0.00904689965525147
NRP1,hsa-miR-138-5p,0.402172343763046,-0.203748437003781,3.50533086888119e-06,3.05522533875255e-05
PPP1R2,hsa-miR-106b-5p,0.402171357536127,-0.102529850976507,0.0205651162616442,0.0397755723458858
ZEB1,hsa-miR-629-3p,0.402165904870244,-0.1489865038914,0.00073765099412251,0.00279055816190288
TTC7B,hsa-miR-590-3p,0.402132673807091,-0.110949180207251,0.0121698025424345,0.0265787775653908
DNAJC24,hsa-miR-215-5p,0.402129090746527,-0.110191626623794,0.0127758274870878,0.027594513543143
FAM189B,hsa-miR-874-3p,0.402065521383346,-0.210673326034751,1.58686061592232e-06,1.533981623446e-05
SLFN13,hsa-miR-216a-5p,0.402046641258473,-0.116620292978664,0.00838414768980609,0.0198480602363657
MBD2,hsa-miR-130b-3p,0.402035349354352,-0.172553764197869,8.97814534143825e-05,0.000485539413637856
PPARGC1A,hsa-miR-452-5p,0.402032095585001,-0.139019370618992,0.00164903937290784,0.00539248388206151
ZSWIM6,hsa-miR-340-5p,0.402019023183536,-0.102812230819272,0.0202174990642626,0.0392854836166003
CWC25,hsa-miR-508-5p,0.401976862193555,-0.149462376473475,0.000708956710252202,0.00270229289474354
CHST15,hsa-miR-362-3p,0.401971043411329,-0.143749246333774,0.00113284104179039,0.00397762657789935
TMEM47,hsa-miR-616-5p,0.401955039107919,-0.27135007966977,4.65903440108967e-10,1.02936213659126e-08
TMEM45A,hsa-miR-181a-5p,0.401950147807769,-0.104538284507603,0.0182017852921334,0.0362648277518175
ADAMTS3,hsa-miR-215-5p,0.401948749935382,-0.131071735515099,0.00302135511030128,0.00879959954689631
HOXA4,hsa-miR-214-3p,0.40194703180304,-0.16538192882004,0.000175744921238866,0.000854072932904116
EPB41L4A,hsa-miR-450b-5p,0.401945837283396,-0.112489109948866,0.0110156585894589,0.0245929032919983
FOSL2,hsa-miR-342-3p,0.401940839717382,-0.103289150315167,0.0196419990574764,0.0384391558807056
CALCOCO2,hsa-miR-34a-5p,0.401924314125053,-0.173644729071317,8.08682686783244e-05,0.000445019555255117
TMA16,hsa-miR-429,0.401899672984403,-0.127956509896675,0.00379785771145238,0.0105794333619087
PCMTD2,hsa-miR-342-3p,0.401847678246272,-0.0974765508810812,0.0277237736323566,0.0498698210514486
HLA-C,hsa-miR-224-5p,0.401844090279123,-0.13662293802242,0.00198597621491036,0.00626043620428981
DMTN,hsa-miR-342-5p,0.401825621569312,-0.222256071813853,3.96797446731704e-07,4.49215054392374e-06
RAP1GAP2,hsa-miR-193a-3p,0.401813748300446,-0.100425037208143,0.023323835789836,0.0437391053922027
RAI14,hsa-miR-509-3p,0.401808091589258,-0.14984103114732,0.000686867084247629,0.00263316245780933
GRM5,hsa-miR-142-3p,0.401804160971671,-0.109468429492068,0.0133790546878525,0.0285684151585821
CDK19,hsa-miR-142-5p,0.401797122622043,-0.211991722364757,1.3604591651198e-06,1.33902372576921e-05
INPP5A,hsa-miR-155-5p,0.401788453914765,-0.274539000269301,2.8574228114841e-10,6.61054612845838e-09
UBASH3B,hsa-miR-204-5p,0.40176886212386,-0.174996514251434,7.09793940071384e-05,0.000399283445472639
SYNJ2,hsa-miR-501-5p,0.401767765494957,-0.10034597922526,0.0234334165556636,0.0438764508314197
CLOCK,hsa-miR-142-5p,0.401767582206419,-0.100596879869098,0.0230871767527235,0.0434118962368565
FGF7,hsa-miR-501-5p,0.401766948005431,-0.106393138060695,0.016233398130125,0.0331780113362828
ENKUR,hsa-miR-501-5p,0.40175862903,-0.103025605207548,0.0199582308615345,0.0389108520996364
BRPF3,hsa-miR-199a-5p,0.401730803159085,-0.104999897899272,0.0176933785852446,0.0354775349302357
ZC3HAV1,hsa-miR-141-3p,0.401726041421183,-0.112882194877135,0.0107370462023116,0.0241083440236162
CDK19,hsa-miR-501-5p,0.401719691477613,-0.136706184396497,0.00197328708576408,0.00622754970068749
RREB1,hsa-miR-485-3p,0.40170945024397,-0.105222284122284,0.0174529095478258,0.0351034597027583
MKRN1,hsa-miR-33b-5p,0.401701188478709,-0.105863801757392,0.016775165836897,0.0340487247082387
ABHD13,hsa-miR-507,0.401670982254566,-0.0975361152787169,0.0276282747777493,0.0497397219010817
GTDC1,hsa-miR-532-5p,0.401648025623362,-0.268629636637965,7.03473087341804e-10,1.49937008808872e-08
CYP4V2,hsa-miR-495-3p,0.401633437950417,-0.107596266589125,0.0150586946801466,0.0313554815525666
BCR,hsa-miR-122-5p,0.401630644740535,-0.135984880715008,0.00208574170763706,0.00651187896916947
TOR1B,hsa-miR-590-3p,0.401628218780387,-0.102207769020099,0.020967941061896,0.0403727852927705
MAP1LC3B,hsa-miR-215-5p,0.401616981329229,-0.135006405678511,0.00224766368099928,0.00692121390747666
ARRDC4,hsa-miR-452-5p,0.401614882231263,-0.0983589188916199,0.0263377521190268,0.0479631999295487
SETD5,hsa-miR-509-3-5p,0.401607808096655,-0.108847987605157,0.0139164324783451,0.0294715533767532
ZFYVE1,hsa-miR-16-5p,0.401580351122993,-0.159364394542975,0.000302393084028255,0.00133549536062752
PAX2,hsa-miR-450b-5p,0.40157608531402,-0.136827791064724,0.00195488408569269,0.00618496474601284
ZNF35,hsa-miR-590-5p,0.401574046161604,-0.135210056540343,0.00221304551810932,0.00683203942596588
ZNF618,hsa-miR-122-5p,0.401573759645009,-0.108182754549459,0.0145136245350107,0.0304624136138915
FCHSD2,hsa-miR-362-5p,0.40155936281648,-0.238902642500857,4.72878223419647e-08,6.75650233518545e-07
MLLT6,hsa-miR-185-5p,0.401553415131691,-0.185006215393448,2.62096954405286e-05,0.000170683417716291
AIFM2,hsa-miR-502-3p,0.401504672176128,-0.124090131507381,0.00501097536445541,0.01320768960585
DCUN1D4,hsa-miR-335-5p,0.401484588691098,-0.138310735888653,0.00174276135097455,0.00564386712049651
MBNL2,hsa-miR-185-5p,0.401478208726359,-0.101418624614831,0.0219840099161838,0.0418302394636734
AATK,hsa-miR-874-3p,0.401469681386425,-0.151667564593529,0.000588994839775882,0.00231492686949342
ZNF569,hsa-miR-185-5p,0.401444538991707,-0.1001086591242,0.0237650416404814,0.0443355157429813
HOXB4,hsa-miR-34a-5p,0.401442097113157,-0.196178920560654,8.08531653145712e-06,6.2608573783461e-05
FCAMR,hsa-miR-199a-5p,0.401435828361906,-0.107572735766175,0.0150809339625849,0.0313938927332259
FZD7,hsa-miR-16-5p,0.40143181720874,-0.116766785641606,0.00830211931586853,0.019688455330011
SLC31A1,hsa-miR-106b-5p,0.401420872574977,-0.202355908267155,4.09767810568285e-06,3.49786137179971e-05
PLSCR4,hsa-miR-142-5p,0.401407482814251,-0.18896215955618,1.74178462065195e-05,0.000120973631792273
TSPAN14,hsa-miR-138-5p,0.401390303541092,-0.206561343972677,2.54872983818254e-06,2.32605854202295e-05
MBNL2,hsa-miR-616-5p,0.401388718612808,-0.110370742966053,0.0126301840328886,0.0273502735947043
IGFBP4,hsa-miR-129-5p,0.401366297222193,-0.102131871573934,0.0210638573568774,0.0405036386018961
WDR37,hsa-miR-141-3p,0.401363641896547,-0.131432053662147,0.00294155364211843,0.00861219330978438
URM1,hsa-miR-760,0.401363194348466,-0.13069417756048,0.00310708283401832,0.00899548130303395
NEDD4,hsa-miR-200b-3p,0.401361843735864,-0.258426002835497,3.16775297518747e-09,5.91044824667475e-08
API5,hsa-miR-21-5p,0.401358439352859,-0.148462110059895,0.000770514327001399,0.00289428738061455
ADH5,hsa-miR-154-5p,0.401348256009504,-0.117487712753838,0.00790877726937075,0.0189589126206218
LIG4,hsa-miR-590-3p,0.401329896193685,-0.099832142278913,0.0241565525174891,0.0448651543402923
METTL9,hsa-miR-199b-5p,0.401328643428615,-0.131548745052174,0.00291612350398598,0.00855243015013856
NBPF3,hsa-miR-141-3p,0.401327472229836,-0.103436394582962,0.0194672253718167,0.0381899796449452
KBTBD11,hsa-miR-200b-3p,0.401316761923694,-0.21723606599644,7.30349512055873e-07,7.71939137591159e-06
AGER,hsa-miR-185-5p,0.40127742465147,-0.139813948089037,0.00154946471026394,0.00512997144373502
SCP2,hsa-miR-199b-5p,0.401277393922746,-0.100118696044498,0.0237509345287204,0.0443177577977244
SRPK2,hsa-miR-203a-3p,0.401266390978985,-0.101507181255699,0.0218679000782123,0.0416626593776321
KITLG,hsa-miR-507,0.401248268503971,-0.10102916034154,0.0225010202717435,0.0425805098846164
CCND1,hsa-miR-342-5p,0.401235715164013,-0.147836496161595,0.000811492283632728,0.00301983124129355
PGAP3,hsa-miR-486-3p,0.401233192385529,-0.100253761133452,0.0235618009972009,0.0440513663064492
NCOA4,hsa-miR-199a-3p,0.401220861703076,-0.1113378624276,0.0118688376387819,0.0260806983995503
KMT5B,hsa-miR-199b-5p,0.401217734416155,-0.10522519579965,0.0174497801564112,0.0351008201677583
TSC22D1,hsa-miR-185-5p,0.401195789323987,-0.0978995879584473,0.0270516318995537,0.0489341659862121
SMG6,hsa-miR-193a-3p,0.401194526855342,-0.158534698586885,0.00032540536703248,0.00141992203149859
ZNF697,hsa-miR-508-3p,0.401187741636551,-0.120319521639486,0.00651991846856156,0.0162415823527778
STX12,hsa-miR-30b-5p,0.401160612600708,-0.15950389151421,0.000298676565022179,0.00132321606561509
SLC35B4,hsa-miR-215-5p,0.401151657555937,-0.126621623109104,0.00418277619329027,0.0114286391861874
KLHL4,hsa-miR-200a-3p,0.401145816751769,-0.136581825106901,0.00199227050632728,0.00627549884489441
GOSR1,hsa-miR-1-3p,0.401121715021889,-0.115380964304177,0.00910754428855693,0.0211994617941289
DDX3X,hsa-miR-138-5p,0.401104304998174,-0.114715024625121,0.00951876625545306,0.0219442379196121
TANGO6,hsa-miR-214-3p,0.401096298627893,-0.137229381973769,0.00189522085486557,0.00602712938093194
BEND6,hsa-miR-135a-5p,0.401083365651717,-0.118823920358672,0.00722350699272178,0.017632733851882
STX6,hsa-miR-362-5p,0.401058659597763,-0.102515001405435,0.0205835394400921,0.0398032346586074
SEPSECS,hsa-miR-495-3p,0.401053533263785,-0.117373232372969,0.00797010516189806,0.019067280552198
TCP11L1,hsa-miR-429,0.401002640161804,-0.140666581891102,0.00144877808321127,0.00486358107317935
TRIM58,hsa-miR-215-5p,0.400990440323524,-0.122439815626414,0.00562770107715095,0.0144821552175506
EARS2,hsa-miR-539-5p,0.400990414960194,-0.11316015308354,0.0105438220568663,0.0237822978455472
ZNF365,hsa-miR-135a-5p,0.400981166118677,-0.100707363791234,0.0229361205750323,0.0431937279885632
SOWAHB,hsa-miR-590-3p,0.400975262467803,-0.23484261963626,8.06361181619959e-08,1.08827370366948e-06
SH3PXD2A,hsa-miR-660-5p,0.40097175627126,-0.13432903954091,0.00236639713808337,0.00721513762597846
WDFY3,hsa-miR-21-5p,0.400951936499263,-0.321077147539727,1.07947748989141e-13,4.24411037391599e-12
MAGI1,hsa-miR-146b-5p,0.400948204456561,-0.265378645904592,1.14415001286351e-09,2.34878169962685e-08
DSTYK,hsa-miR-142-3p,0.400946704793868,-0.200837800780645,4.85208702745606e-06,4.04356527479533e-05
PRR12,hsa-miR-874-3p,0.400941892923551,-0.146295776766605,0.000921158402422207,0.00336018342467735
YTHDC2,hsa-miR-33a-5p,0.400931704928857,-0.146397194067132,0.000913538525784042,0.00333700881228486
ARID1A,hsa-miR-34a-5p,0.400920861609216,-0.117835870665952,0.0077248481898397,0.0186119237603038
ARID5B,hsa-miR-502-5p,0.400915228500471,-0.105024394228446,0.0176667492638505,0.0354364005446717
NPTN,hsa-miR-590-5p,0.400907607267575,-0.158145762955456,0.000336746286811387,0.00145984565477755
ELP1,hsa-miR-452-5p,0.400900118381111,-0.100863102952512,0.0227246444596621,0.0429140076684444
KIAA1191,hsa-miR-142-3p,0.400895535202436,-0.141493949522062,0.0013568568135297,0.00460784954398192
LRRC70,hsa-miR-155-5p,0.400894605462905,-0.142916686087055,0.00121123550160577,0.00419744452125187
BTN2A1,hsa-miR-141-3p,0.400890816456293,-0.240513472246997,3.81612185082777e-08,5.58185210165464e-07
ATP1A2,hsa-miR-130b-3p,0.400859928347374,-0.152694341431122,0.000539827219242651,0.00215441228175839
ARID2,hsa-miR-138-5p,0.400852399188661,-0.109722228004913,0.0131645588634353,0.0282289744802201
DYNLL1,hsa-miR-204-5p,0.400835337166625,-0.136170187743659,0.00205630522545357,0.00643766333678368
CTIF,hsa-miR-185-5p,0.400832462580081,-0.117634654942936,0.00783067714196451,0.0188215184678554
ZNF704,hsa-miR-200a-3p,0.400825740332024,-0.191679449413861,1.30903774737682e-05,9.46615027804854e-05
ZCCHC14,hsa-miR-146a-5p,0.400825687396714,-0.163121607002332,0.00021596215994479,0.00101364708800289
RAP2A,hsa-miR-200a-3p,0.400809437921768,-0.168519914916522,0.000131433051437992,0.000669907267097073
PPM1E,hsa-miR-106b-5p,0.400734904382962,-0.13050120763935,0.0031517468697299,0.00910114764861063
SFMBT2,hsa-miR-10a-5p,0.400721956194811,-0.174141080555168,7.70952955965805e-05,0.000427463502284547
KRAS,hsa-miR-106b-5p,0.400721292853893,-0.19726852446621,7.1828484113949e-06,5.65343578288174e-05
ST6GALNAC3,hsa-miR-429,0.400717327074458,-0.176848255148697,5.92719673856339e-05,0.000342330669085931
GGA2,hsa-miR-214-3p,0.400702677482811,-0.112980470672176,0.0106683734725852,0.0239987818360209
ZBTB47,hsa-miR-342-5p,0.400696298828717,-0.136306168189307,0.0020349466741755,0.00638528394504163
NCOA3,hsa-miR-590-3p,0.400682667499108,-0.188898393682981,1.75341342436054e-05,0.000121664648122227
ALG2,hsa-miR-1-3p,0.40066231637482,-0.1654686571445,0.000174351496448489,0.000848867308628522
DLD,hsa-miR-215-5p,0.400638795991047,-0.10586446344551,0.0167744788481214,0.0340485228293391
RAB3IP,hsa-miR-214-3p,0.400636092396585,-0.185286206616953,2.54696209186629e-05,0.000166612792053859
LRRFIP1,hsa-miR-141-3p,0.400633814047719,-0.143217023942917,0.00118239682933378,0.0041172022940943
SPTBN1,hsa-miR-142-3p,0.400621794980566,-0.235779176550443,7.1356888062459e-08,9.75765620164494e-07
RARG,hsa-miR-185-5p,0.400620952675806,-0.225641518347466,2.60820035756697e-07,3.11202738097682e-06
ANTXR1,hsa-miR-210-3p,0.400610221596603,-0.238932495272434,4.71009295582028e-08,6.7331191004506e-07
GMFB,hsa-miR-193a-3p,0.400602525434097,-0.15752571266349,0.000355591403384849,0.00152692162681603
CD84,hsa-miR-450b-5p,0.400587525266443,-0.116125100494563,0.00866680743973598,0.0203674490231546
CACNA2D4,hsa-miR-188-3p,0.400579962059836,-0.111019428962575,0.0121149133169332,0.0264778589029208
PRELP,hsa-miR-204-5p,0.400577833068883,-0.275023973927775,2.65119785043508e-10,6.1629752445131e-09
PRKAA2,hsa-miR-21-5p,0.400572056860977,-0.354458307624623,1.52312759613582e-16,8.31155595224205e-15
TRA2B,hsa-miR-616-5p,0.400571084411265,-0.131476942738147,0.00293174734150511,0.00858868955859148
RAG1,hsa-miR-200c-3p,0.40056199089965,-0.102275681963482,0.0208824372062584,0.0402389010124626
SNX1,hsa-miR-193a-3p,0.40054427959629,-0.176818897666434,5.94424420342523e-05,0.000343110092529215
COL4A1,hsa-miR-200b-3p,0.400533954718291,-0.342372927798393,1.79775575697595e-15,8.62450774829269e-14
KIF5C,hsa-miR-507,0.400521903234229,-0.101098497501611,0.022408212063854,0.0424464629343216
LDLRAD2,hsa-miR-138-5p,0.400502974515797,-0.15958981126391,0.000296408738453287,0.00131487780336429
UTP14C,hsa-miR-590-3p,0.400494445239037,-0.266360934919067,9.88456109105929e-10,2.05390067876866e-08
CACNB4,hsa-miR-181b-5p,0.400441420541252,-0.100619501292472,0.0230561782790414,0.0433662720990957
XPNPEP3,hsa-miR-122-5p,0.400423148368541,-0.118221133341034,0.00752577980756422,0.0182186446645882
HIVEP2,hsa-miR-185-5p,0.40038121730622,-0.13630429552727,0.00203523943116242,0.00638516539179583
MTCP1,hsa-miR-200c-3p,0.400366090760565,-0.107075050554863,0.0155581063088993,0.0321206913966755
NBR1,hsa-miR-214-5p,0.400353553021473,-0.139732300879067,0.00155943594907829,0.00515562075546528
INIP,hsa-miR-106b-5p,0.400345251703761,-0.266635223064064,9.48795610111566e-10,1.97929709857748e-08
DAPK1,hsa-miR-214-3p,0.400334413069672,-0.153777166586583,0.000492125592026546,0.00199718504610304
KSR1,hsa-miR-138-5p,0.400281260525021,-0.204548722945525,3.20292797831484e-06,2.82823395307351e-05
